StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,modal_retraction,modal_falsity,MR_time_First Click,MR_time_Last Click,MR_time_Page Submit,MR_time_Click Count,attitude_retraction,attitude_falsity,attitude_time_First Click,attitude_time_Last Click,attitude_time_Page Submit,attitude_time_Click Count,non_retraction,non_falsity,non_time_First Click,non_time_Last Click,non_time_Page Submit,non_time_Click Count,DemoInstr,Age,Gender,Gender_3_TEXT,Ethnicity,Ethnicity_6_TEXT,Education,SES,FL_28_DO,Modal_DO,Attitude_DO,Non-modal_DO
2/19/2019 10:15,2/19/2019 10:15,0,,100,39,1,2/19/2019 10:15,R_C9UmB8cXeB6XOnv,,,,,,,anonymous,EN,,,,,,,,,,,,,,7,16.967,16.967,17.566,1,,34,2,,5,,3,7,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:15,2/19/2019 10:15,0,,100,35,1,2/19/2019 10:15,R_3kcRBURboOiRxtC,,,,,,,anonymous,EN,,7,0,0,18.153,0,,,,,,,,,,,,,,28,1,,5,,4,6,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:14,2/19/2019 10:15,0,,100,70,1,2/19/2019 10:15,R_33iZXKGz17KHyq3,,,,,,,anonymous,EN,,,,,,,7,,31.42,31.42,32.195,1,,,,,,,,37,1,,5,,4,7,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:15,2/19/2019 10:15,0,,100,37,1,2/19/2019 10:15,R_2ro1BcOr4n88k7a,,,,,,,anonymous,EN,,,,,,,,,,,,,7,,18.061,18.061,19.984,1,,35,2,,5,,5,8,Non-modal,,,non-modal|non_retraction|non_time
2/19/2019 10:14,2/19/2019 10:16,0,,100,74,1,2/19/2019 10:16,R_2rHJxilxX1y9Vco,,,,,,,anonymous,EN,,2,28.516,28.516,30.124,1,,,,,,,,,,,,,,50,2,,5,,5,6,Modal,modal|modal_falsity|MR_time,,
2/19/2019 10:15,2/19/2019 10:16,0,,100,56,1,2/19/2019 10:16,R_1d5GMMqqVKXTjwL,,,,,,,anonymous,EN,,,,,,,,1,20.489,20.489,21.832,1,,,,,,,,32,1,,5,,6,4,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:15,2/19/2019 10:16,0,,100,56,1,2/19/2019 10:16,R_Bzv830Wfl4RksJr,,,,,,,anonymous,EN,,,,,,,,7,23.424,24.183,25.458,2,,,,,,,,36,1,,5,,4,8,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:14,2/19/2019 10:16,0,,100,81,1,2/19/2019 10:16,R_1PYrx7vIfmjbLMI,,,,,,,anonymous,EN,,,,,,,,,,,,,,6,31.695,35.63,39.914,3,,31,2,,2,,5,5,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:15,2/19/2019 10:16,0,,100,21,1,2/19/2019 10:16,R_2yqGLJtTPNC0FqG,,,,,,,anonymous,EN,4,,0.62,3.198,4.299,6,,,,,,,,,,,,,,22,1,,3,,4,5,Modal,modal|modal_retraction|MR_time,,
2/19/2019 10:15,2/19/2019 10:16,0,,100,40,1,2/19/2019 10:16,R_1ogMRteVrjzWruK,,,,,,,anonymous,EN,,,,,,,,,,,,,,7,16.045,16.867,17.667,2,,35,1,,5,,5,6,Non-modal,,,non-modal|non_falsity|non_time
2/19/2019 10:14,2/19/2019 10:16,0,,100,116,1,2/19/2019 10:16,R_1n73SMFoSGhhGbt,,,,,,,anonymous,EN,,,,,,,,4,17.878,33.022,39.772,5,,,,,,,,50,2,,2,,4,5,Attitude,,Attitude|attitude_falsity|attitude_time,
2/19/2019 10:15,2/19/2019 10:16,0,,100,64,1,2/19/2019 10:16,R_1juMZf0KO7GYvFi,,,,,,,anonymous,EN,,,,,,,5,,28.738,29.562,30.683,2,,,,,,,,29,1,,5,,5,7,Attitude,,Attitude|attitude_retraction|attitude_time,
2/19/2019 10:13,2/19/2019 10:16,0,,100,169,1,2/19/2019 10:16,R_25ydZcelPaZ6w3r,,,,,,,anonymous,EN,,,,,,,,,,,,,,7,87.175,87.175,89.618,1,,28,1,,5,,5,7,Non-modal,,,non-modal|non_falsity|non_time
